predicted_class,probability,class_name,created_at,input_data
1,0.707338617866262,,2026-07-01 18:32:44.740114+00:00,"{'features': [6.8, 3.4, 4.3, 1.7]}"
1,0.6337879141279836,,2026-07-01 18:32:44.653785+00:00,"{'features': [5.3, 3.6, 6.5, 1.1]}"
2,0.6252569188558722,,2026-07-01 18:32:44.569090+00:00,"{'features': [6.6, 2.1, 6.8, 1.1]}"
1,0.9179622829784975,,2026-07-01 18:32:44.484987+00:00,"{'features': [6.9, 3.3, 2.4, 1.4]}"
0,0.7782843550979167,,2026-07-01 18:32:44.386117+00:00,"{'features': [5.8, 3.9, 4.4, 0.1]}"
1,0.7824745819975774,,2026-07-01 18:32:44.298314+00:00,"{'features': [6.6, 3.4, 1.6, 2.2]}"
0,0.9697103023724966,,2026-07-01 18:32:44.215024+00:00,"{'features': [4.6, 3.2, 2.0, 0.2]}"
0,0.868891992478441,,2026-07-01 18:32:44.132058+00:00,"{'features': [4.3, 4.2, 6.2, 1.3]}"
1,0.8086164420655347,,2026-07-01 18:32:44.048941+00:00,"{'features': [7.5, 4.2, 2.8, 1.8]}"
1,0.5144171042132933,,2026-07-01 18:32:43.966185+00:00,"{'features': [4.5, 3.0, 4.6, 0.9]}"
0,0.5997339829857469,,2026-07-01 18:32:43.882929+00:00,"{'features': [6.6, 4.0, 1.6, 1.9]}"
2,0.9613139761421761,,2026-07-01 18:32:43.815116+00:00,"{'features': [5.9, 3.4, 5.2, 2.4]}"
1,0.7029594304886083,,2026-07-01 18:32:43.746266+00:00,"{'features': [5.6, 2.9, 1.9, 2.2]}"
2,0.9523716499157202,,2026-07-01 18:32:43.663327+00:00,"{'features': [6.2, 4.0, 6.4, 2.1]}"
1,0.993695790818801,,2026-07-01 18:32:43.591252+00:00,"{'features': [6.5, 2.0, 2.9, 0.7]}"
1,0.632135895098728,,2026-07-01 18:32:43.495928+00:00,"{'features': [4.5, 2.5, 3.6, 0.7]}"
1,0.6794570182274622,,2026-07-01 18:32:43.411630+00:00,"{'features': [7.0, 4.1, 2.6, 2.1]}"
2,0.5390707242873778,,2026-07-01 18:32:43.327611+00:00,"{'features': [5.2, 2.3, 3.9, 1.9]}"
1,0.9102201785557236,,2026-07-01 18:32:43.244827+00:00,"{'features': [6.4, 3.3, 4.9, 1.1]}"
1,0.9664742844444691,,2026-07-01 18:32:43.160059+00:00,"{'features': [5.7, 2.2, 3.8, 1.0]}"
0,0.9646082847605343,,2026-07-01 18:32:43.075537+00:00,"{'features': [4.9, 3.9, 1.8, 1.9]}"
0,0.9072240622583075,,2026-07-01 18:32:42.988665+00:00,"{'features': [4.7, 2.6, 1.1, 0.1]}"
1,0.5373100544716548,,2026-07-01 18:32:42.907170+00:00,"{'features': [7.0, 3.8, 2.8, 0.2]}"
2,0.9690134338613396,,2026-07-01 18:32:42.822732+00:00,"{'features': [4.8, 2.6, 5.3, 2.3]}"
1,0.827768090930877,,2026-07-01 18:32:42.737111+00:00,"{'features': [7.8, 4.1, 1.6, 2.2]}"
0,0.8244237226241993,,2026-07-01 18:32:42.651144+00:00,"{'features': [5.1, 3.7, 2.7, 1.8]}"
2,0.9572216379978009,,2026-07-01 18:32:42.566953+00:00,"{'features': [6.0, 3.9, 6.1, 2.2]}"
1,0.6077581724901288,,2026-07-01 18:32:42.482119+00:00,"{'features': [6.1, 3.3, 6.0, 1.3]}"
1,0.6208515323047772,,2026-07-01 18:32:42.398346+00:00,"{'features': [7.7, 2.7, 3.9, 1.8]}"
0,0.5675678677103078,,2026-07-01 18:32:42.317151+00:00,"{'features': [5.0, 3.8, 3.3, 2.3]}"
1,0.9586796533332614,,2026-07-01 18:32:42.230977+00:00,"{'features': [7.2, 3.6, 4.7, 0.5]}"
1,0.8585797071837151,,2026-07-01 18:32:42.145136+00:00,"{'features': [5.6, 2.4, 1.1, 1.6]}"
1,0.9935289083715585,,2026-07-01 18:32:42.062176+00:00,"{'features': [7.1, 2.7, 5.1, 0.3]}"
1,0.923455367914578,,2026-07-01 18:32:41.971123+00:00,"{'features': [5.2, 2.0, 2.7, 1.5]}"
1,0.9646878552883698,,2026-07-01 18:32:41.880954+00:00,"{'features': [7.3, 3.7, 5.1, 0.7]}"
0,0.5116269162296033,,2026-07-01 18:32:41.796085+00:00,"{'features': [5.5, 2.7, 1.4, 0.7]}"
0,0.9501939704834523,,2026-07-01 18:32:41.711321+00:00,"{'features': [4.7, 3.6, 2.5, 1.2]}"
2,0.6066088289671752,,2026-07-01 18:32:41.613285+00:00,"{'features': [4.5, 3.8, 6.8, 1.5]}"
0,0.9854403712225628,,2026-07-01 18:32:41.505992+00:00,"{'features': [5.4, 4.1, 1.8, 0.8]}"
